"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2012","2012",120899.3,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2013","2013",124728,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2014","2014",129409.4,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2015","2015",135178.5,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2016","2016",142074.9,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2017","2017",149992.7,,
"STRUSFPL","Population: 65 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2018","2018",158393.5,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2000","2000",13015.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2001","2001",13802.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2002","2002",14422.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2003","2003",14885,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2004","2004",15198.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2005","2005",15370.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2006","2006",16321.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2007","2007",17129.4,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2008","2008",17794.1,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2009","2009",18338.8,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2010","2010",18777.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2011","2011",20055.3,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2012","2012",21175.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2013","2013",22094.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2014","2014",22786.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2015","2015",23254.2,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2016","2016",24602.5,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2017","2017",25767.9,,
"STRUPP80","Population: 80 years old and over","EFFPEREF","Thousands of persons","CHN","China (People's Republic of)","2018","2018",26690.9,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2000","2000",46251.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2001","2001",47462.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2002","2002",48720.9,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2003","2003",50006.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2004","2004",51248.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2005","2005",52423,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2006","2006",53580.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2007","2007",54724.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2008","2008",55915.7,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2009","2009",57247.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2010","2010",58794.1,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2011","2011",60497.2,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2012","2012",62314,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2013","2013",64378.4,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2014","2014",66887.5,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2015","2015",69948.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2016","2016",73525.6,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2017","2017",77636.8,,
"STRUSFPL","Population: 65 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2018","2018",82015,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2000","2000",7806.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2001","2001",8228.4,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2002","2002",8565.2,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2003","2003",8820.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2004","2004",8997,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2005","2005",9102.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2006","2006",9589.8,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2007","2007",10000.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2008","2008",10342.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2009","2009",10638.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2010","2010",10903,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2011","2011",11563.7,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2012","2012",12151.5,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2013","2013",12645,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2014","2014",13028.3,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2015","2015",13305.4,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2016","2016",13984.6,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2017","2017",14573.1,,
"STRUPP80","Population: 80 years old and over","THFEMETF","Thousands of females","CHN","China (People's Republic of)","2018","2018",15051.7,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2000","2000",42396.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2001","2001",43790.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2002","2002",45216.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2003","2003",46650.6,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2004","2004",48012.9,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2005","2005",49273,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2006","2006",50497.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2007","2007",51666,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2008","2008",52829.1,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2009","2009",54062.2,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2010","2010",55428.8,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2011","2011",56997.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2012","2012",58585.4,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2013","2013",60349.5,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2014","2014",62521.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2015","2015",65229.7,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2016","2016",68549,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2017","2017",72355.6,,
"STRUSFPL","Population: 65 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2018","2018",76378.3,"P","Provisional value"
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2000","2000",5208.6,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2001","2001",5573.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2002","2002",5857,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2003","2003",6064,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2004","2004",6201.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2005","2005",6268,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2006","2006",6731.9,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2007","2007",7129.3,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2008","2008",7451.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2009","2009",7700.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2010","2010",7874.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2011","2011",8491.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2012","2012",9023.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2013","2013",9449.2,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2014","2014",9758.5,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2015","2015",9948.7,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2016","2016",10617.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2017","2017",11194.8,,
"STRUPP80","Population: 80 years old and over","THHOMOTH","Thousands of males","CHN","China (People's Republic of)","2018","2018",11639.2,"P","Provisional value"
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2000","2000",6.9,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2001","2001",7.1,,
"STRUSFPL","Population: 65 years old and over","TOTPOPTX","% of total population","CHN","China (People's Republic of)","2002","2002",7.2,,
